,texto,tokens,sentimiento
404,siempre ha sido un honor reconocer el arduo trabajo y el recorrido que nuestro presidente,"['siempre', 'ha', 'sido', 'un', 'honor', 'reconocer', 'el', 'arduo', 'trabajo', 'y', 'el', 'recorrido', 'que', 'nuestro', 'presidente']",0.6808
405,con enorme gusto felicito al gobernador de chiapas,"['con', 'enorme', 'gusto', 'felicito', 'al', 'gobernador', 'de', 'chiapas']",0.0
406,mi corazón le pertenece al pueblo de chiapas a su gente y a los valores con los que se construye este gran estado sigamos juntas y juntos el camino de la esperanza,"['mi', 'corazón', 'le', 'pertenece', 'al', 'pueblo', 'de', 'chiapas', 'a', 'su', 'gente', 'y', 'a', 'los', 'valores', 'con', 'los', 'que', 'se', 'construye', 'este', 'gran', 'estado', 'sigamos', 'juntas', 'y', 'juntos', 'el', 'camino', 'de', 'la', 'esperanza']",0.0
407,"amigas y amigos les invito a visitar la exposición sabor a palenque para conocer el gran trabajo artesanal la riqueza cultural y parte de las tradiciones que enaltecen a nuestro estado de chiapas

permanecerá hasta el 9 de diciembre en el","['amigas', 'y', 'amigos', 'les', 'invito', 'a', 'visitar', 'la', 'exposición', 'sabor', 'a', 'palenque', 'para', 'conocer', 'el', 'gran', 'trabajo', 'artesanal', 'la', 'riqueza', 'cultural', 'y', 'parte', 'de', 'las', 'tradiciones', 'que', 'enaltecen', 'a', 'nuestro', 'estado', 'de', 'chiapas', 'permanecerá', 'hasta', 'el', '9', 'de', 'diciembre', 'en', 'el']",0.0
408,para reconocer y reivindicar la labor de artesanas y artesanos inauguramos sabor a palenque exposición itinerante en el,"['para', 'reconocer', 'y', 'reivindicar', 'la', 'labor', 'de', 'artesanas', 'y', 'artesanos', 'inauguramos', 'sabor', 'a', 'palenque', 'exposición', 'itinerante', 'en', 'el']",0.0
409,como integrante de la comisión de hacienda y crédito público participé en reunión de comisión para aprobar la producción de una moneda conmemorativa para celebrar el 200 aniversario de relaciones diplomáticas entre méxico y estados unidos,"['como', 'integrante', 'de', 'la', 'comisión', 'de', 'hacienda', 'y', 'crédito', 'público', 'participé', 'en', 'reunión', 'de', 'comisión', 'para', 'aprobar', 'la', 'producción', 'de', 'una', 'moneda', 'conmemorativa', 'para', 'celebrar', 'el', '200', 'aniversario', 'de', 'relaciones', 'diplomáticas', 'entre', 'méxico', 'y', 'estados', 'unidos']",0.0
410,amigas y amigos el día 6 de diciembre inauguramos con sabor a palenque exposición itinerante a partir de las 10 horas en la cuña del hemiciclo en el,"['amigas', 'y', 'amigos', 'el', 'día', '6', 'de', 'diciembre', 'inauguramos', 'con', 'sabor', 'a', 'palenque', 'exposición', 'itinerante', 'a', 'partir', 'de', 'las', '10', 'horas', 'en', 'la', 'cuña', 'del', 'hemiciclo', 'en', 'el']",0.0
411,chiapas vive una etapa histórica de transformación su potencial económico y social ha logrado que la esperanza siga creciendo en nuestro estado,"['chiapas', 'vive', 'una', 'etapa', 'histórica', 'de', 'transformación', 'su', 'potencial', 'económico', 'y', 'social', 'ha', 'logrado', 'que', 'la', 'esperanza', 'siga', 'creciendo', 'en', 'nuestro', 'estado']",0.34
412,"la transformación sigue haciendo historia

recientemente el presidente","['la', 'transformación', 'sigue', 'haciendo', 'historia', 'recientemente', 'el', 'presidente']",0.0
413,el cambio es posible gracias al trabajo los anhelos y lucha de cada uno de ustedes el pueblo de chiapas engrandece la transformación,"['el', 'cambio', 'es', 'posible', 'gracias', 'al', 'trabajo', 'los', 'anhelos', 'y', 'lucha', 'de', 'cada', 'uno', 'de', 'ustedes', 'el', 'pueblo', 'de', 'chiapas', 'engrandece', 'la', 'transformación']",0.0
414,para avanzar en materia de igualdad sustantiva hoy presenté una iniciativa de decreto a la ley general de instituciones y procedimientos electorales fortalezcamos nuestra democracia,"['para', 'avanzar', 'en', 'materia', 'de', 'igualdad', 'sustantiva', 'hoy', 'presenté', 'una', 'iniciativa', 'de', 'decreto', 'a', 'la', 'ley', 'general', 'de', 'instituciones', 'y', 'procedimientos', 'electorales', 'fortalezcamos', 'nuestra', 'democracia']",0.0
415,subí al pleno del,"['subí', 'al', 'pleno', 'del']",0.0
416,por años nuestro presidente ha luchado por construir un camino de esperanza en nuestro país por eso millones de mexicanas y mexicanos lo acompañamos en la,"['por', 'años', 'nuestro', 'presidente', 'ha', 'luchado', 'por', 'construir', 'un', 'camino', 'de', 'esperanza', 'en', 'nuestro', 'país', 'por', 'eso', 'millones', 'de', 'mexicanas', 'y', 'mexicanos', 'lo', 'acompañamos', 'en', 'la']",0.34
417,un enorme gusto coincidir con,"['un', 'enorme', 'gusto', 'coincidir', 'con']",0.0
418,recuerdas cuando te uniste a twitter yo sí,"['recuerdas', 'cuando', 'te', 'uniste', 'a', 'twitter', 'yo', 'sí']",0.0
419,nos sumamos a la,"['nos', 'sumamos', 'a', 'la']",0.0
420,"mañana es el gran día nos vemos en el ángel de la independencia a marchar por nuestro proyecto de cambio 

si no puedes acompañarnos te invito a seguir la marcha por mis redes sociales","['mañana', 'es', 'el', 'gran', 'día', 'nos', 'vemos', 'en', 'el', 'ángel', 'de', 'la', 'independencia', 'a', 'marchar', 'por', 'nuestro', 'proyecto', 'de', 'cambio', 'si', 'no', 'puedes', 'acompañarnos', 'te', 'invito', 'a', 'seguir', 'la', 'marcha', 'por', 'mis', 'redes', 'sociales']",-0.296
421,vamos con todo méxico hoy apoyamos a,"['vamos', 'con', 'todo', 'méxico', 'hoy', 'apoyamos', 'a']",0.0
422,hoy conmemoramos el día internacional para la eliminación de la violencia contra las mujeres con el fin de concientizar visibilizar y denunciar todo tipo de violencia a la que mujeres y niñas son expuestas únete alza la voz y construyamos una sociedad más justa,"['hoy', 'conmemoramos', 'el', 'día', 'internacional', 'para', 'la', 'eliminación', 'de', 'la', 'violencia', 'contra', 'las', 'mujeres', 'con', 'el', 'fin', 'de', 'concientizar', 'visibilizar', 'y', 'denunciar', 'todo', 'tipo', 'de', 'violencia', 'a', 'la', 'que', 'mujeres', 'y', 'niñas', 'son', 'expuestas', 'únete', 'alza', 'la', 'voz', 'y', 'construyamos', 'una', 'sociedad', 'más', 'justa']",0.0
423,juntas y juntos salgamos a marchar celebremos en compañía de nuestro presidente,"['juntas', 'y', 'juntos', 'salgamos', 'a', 'marchar', 'celebremos', 'en', 'compañía', 'de', 'nuestro', 'presidente']",0.0
424,"conmemoramos el 112 aniversario de la revolución mexicana movimiento político y social con el cual se sentaron las bases de nuestro méxico actual

hoy la trasformación que se vive en el país enarbola los valores de justicia y libertad que nacieron de este acontecimiento","['conmemoramos', 'el', '112', 'aniversario', 'de', 'la', 'revolución', 'mexicana', 'movimiento', 'político', 'y', 'social', 'con', 'el', 'cual', 'se', 'sentaron', 'las', 'bases', 'de', 'nuestro', 'méxico', 'actual', 'hoy', 'la', 'trasformación', 'que', 'se', 'vive', 'en', 'el', 'país', 'enarbola', 'los', 'valores', 'de', 'justicia', 'y', 'libertad', 'que', 'nacieron', 'de', 'este', 'acontecimiento']",0.0
425,muchas gracias a las vecinas y vecinos de la colonia azteca por los momentos que compartimos durante mi visita para atender sus solicitudes seguimos redoblando esfuerzos para visitar a todas y todos los que se han acercado a nosotros,"['muchas', 'gracias', 'a', 'las', 'vecinas', 'y', 'vecinos', 'de', 'la', 'colonia', 'azteca', 'por', 'los', 'momentos', 'que', 'compartimos', 'durante', 'mi', 'visita', 'para', 'atender', 'sus', 'solicitudes', 'seguimos', 'redoblando', 'esfuerzos', 'para', 'visitar', 'a', 'todas', 'y', 'todos', 'los', 'que', 'se', 'han', 'acercado', 'a', 'nosotros']",0.0
426,nos alegra contribuir a que recuperen la esperanza en chiapas gracias eneida ramírez por el cariño las palabras y sobre todo por demostrar que hay gente de buen corazón que siempre está dispuesta a salir adelante,"['nos', 'alegra', 'contribuir', 'a', 'que', 'recuperen', 'la', 'esperanza', 'en', 'chiapas', 'gracias', 'eneida', 'ramírez', 'por', 'el', 'cariño', 'las', 'palabras', 'y', 'sobre', 'todo', 'por', 'demostrar', 'que', 'hay', 'gente', 'de', 'buen', 'corazón', 'que', 'siempre', 'está', 'dispuesta', 'a', 'salir', 'adelante']",0.0
427,en las colonias jardines del pedregal comitán y patria nueva visitamos a vecinas y vecinos para atender sus demandas el trabajo legislativo también se construye de a pie gracias por darme un espacio en su casa y la oportunidad de poder charlar con ustedes,"['en', 'las', 'colonias', 'jardines', 'del', 'pedregal', 'comitán', 'y', 'patria', 'nueva', 'visitamos', 'a', 'vecinas', 'y', 'vecinos', 'para', 'atender', 'sus', 'demandas', 'el', 'trabajo', 'legislativo', 'también', 'se', 'construye', 'de', 'a', 'pie', 'gracias', 'por', 'darme', 'un', 'espacio', 'en', 'su', 'casa', 'y', 'la', 'oportunidad', 'de', 'poder', 'charlar', 'con', 'ustedes']",0.0
428,juntas construimos el chiapas que soñamos y forjamos una nueva historia para todas,"['juntas', 'construimos', 'el', 'chiapas', 'que', 'soñamos', 'y', 'forjamos', 'una', 'nueva', 'historia', 'para', 'todas']",0.0
429,estoy convencida de que caminando a su lado y conociendo sus historias construiremos paso a paso mejores oportunidades para todos agradezco a las vecinas y vecinos de las colonias francisco i madero y cerro hueco por el espacio,"['estoy', 'convencida', 'de', 'que', 'caminando', 'a', 'su', 'lado', 'y', 'conociendo', 'sus', 'historias', 'construiremos', 'paso', 'a', 'paso', 'mejores', 'oportunidades', 'para', 'todos', 'agradezco', 'a', 'las', 'vecinas', 'y', 'vecinos', 'de', 'las', 'colonias', 'francisco', 'i', 'madero', 'y', 'cerro', 'hueco', 'por', 'el', 'espacio']",0.0
430,"el próximo domingo 27 de noviembre todas y todos saldremos a marchar para celebrar los 4 años de transformación 

nos vemos a las 900 am del ángel de la independencia al zócalo capitalino","['el', 'próximo', 'domingo', '27', 'de', 'noviembre', 'todas', 'y', 'todos', 'saldremos', 'a', 'marchar', 'para', 'celebrar', 'los', '4', 'años', 'de', 'transformación', 'nos', 'vemos', 'a', 'las', '9', '00', 'am', 'del', 'ángel', 'de', 'la', 'independencia', 'al', 'zócalo', 'capitalino']",0.0
431,encabezó la entrega del premio nacional de artes y literatura 2020 y 2021 quiero reconocer y extender mis felicitaciones a todas y todos los ganadores,"['encabezó', 'la', 'entrega', 'del', 'premio', 'nacional', 'de', 'artes', 'y', 'literatura', '2020', 'y', '2021', 'quiero', 'reconocer', 'y', 'extender', 'mis', 'felicitaciones', 'a', 'todas', 'y', 'todos', 'los', 'ganadores']",0.0
432,destaco asimismo la presencia del talento chiapaneco con el galardón que se entregó al poeta óscar mario oliva ruiz y al colectivo taller leñateros de san cristóbal de las casas chiapas agrupación integrada principalmente por mujeres enhorabuena,"['destaco', 'asimismo', 'la', 'presencia', 'del', 'talento', 'chiapaneco', 'con', 'el', 'galardón', 'que', 'se', 'entregó', 'al', 'poeta', 'óscar', 'mario', 'oliva', 'ruiz', 'y', 'al', 'colectivo', 'taller', 'leñateros', 'de', 'san', 'cristóbal', 'de', 'las', 'casas', 'chiapas', 'agrupación', 'integrada', 'principalmente', 'por', 'mujeres', 'enhorabuena']",0.0
433,en las colonias de las granjas y la pimienta nos encontramos con vecinas y vecinos para charlar convivir y atender sus solicitudes agradezco su tiempo y muestras de afecto,"['en', 'las', 'colonias', 'de', 'las', 'granjas', 'y', 'la', 'pimienta', 'nos', 'encontramos', 'con', 'vecinas', 'y', 'vecinos', 'para', 'charlar', 'convivir', 'y', 'atender', 'sus', 'solicitudes', 'agradezco', 'su', 'tiempo', 'y', 'muestras', 'de', 'afecto']",0.0
434,visitamos a fidelina una vecina a la cual escuchamos y dimos atención a su solicitud seguimos recorriendo el estado de chiapas para estar al tanto de su situación y apoyarlos,"['visitamos', 'a', 'fidelina', 'una', 'vecina', 'a', 'la', 'cual', 'escuchamos', 'y', 'dimos', 'atención', 'a', 'su', 'solicitud', 'seguimos', 'recorriendo', 'el', 'estado', 'de', 'chiapas', 'para', 'estar', 'al', 'tanto', 'de', 'su', 'situación', 'y', 'apoyarlos']",0.0
435,visitamos a fidelina una vecina a la cual escuchamos y dimos atención a su solicitud seguimos recorriendo el estado de chiapas para estar al tanto de su situación y apoyarlos,"['visitamos', 'a', 'fidelina', 'una', 'vecina', 'a', 'la', 'cual', 'escuchamos', 'y', 'dimos', 'atención', 'a', 'su', 'solicitud', 'seguimos', 'recorriendo', 'el', 'estado', 'de', 'chiapas', 'para', 'estar', 'al', 'tanto', 'de', 'su', 'situación', 'y', 'apoyarlos']",0.0
436,hoy méxico está cambiando las mujeres somos protagonistas de esta nueva historia de lucha y valentía por la transformación,"['hoy', 'méxico', 'está', 'cambiando', 'las', 'mujeres', 'somos', 'protagonistas', 'de', 'esta', 'nueva', 'historia', 'de', 'lucha', 'y', 'valentía', 'por', 'la', 'transformación']",0.0
437,querida compañera,"['querida', 'compañera']",0.0
438,visitamos a nuestras vecinas y vecinos de las colonias de montecristo y diana laura para dar seguimiento a sus peticiones siempre es un gusto saludarlos escucharlos y permanecer cerca de ustedes gracias por el recibimiento,"['visitamos', 'a', 'nuestras', 'vecinas', 'y', 'vecinos', 'de', 'las', 'colonias', 'de', 'montecristo', 'y', 'diana', 'laura', 'para', 'dar', 'seguimiento', 'a', 'sus', 'peticiones', 'siempre', 'es', 'un', 'gusto', 'saludarlos', 'escucharlos', 'y', 'permanecer', 'cerca', 'de', 'ustedes', 'gracias', 'por', 'el', 'recibimiento']",0.0
439,en uno de mis recorridos conocí a jovita agradezco sus palabras y su cariño para mí es importante seguir trabajando y brindar atención a sus demandas chiapas es grande por su gente,"['en', 'uno', 'de', 'mis', 'recorridos', 'conocí', 'a', 'jovita', 'agradezco', 'sus', 'palabras', 'y', 'su', 'cariño', 'para', 'mí', 'es', 'importante', 'seguir', 'trabajando', 'y', 'brindar', 'atención', 'a', 'sus', 'demandas', 'chiapas', 'es', 'grande', 'por', 'su', 'gente']",0.0
440,chiapas lo hacemos todas y todos durante nuestros recorridos del año compartimos grandes momentos para mí es un honor caminar a lado de ustedes,"['chiapas', 'lo', 'hacemos', 'todas', 'y', 'todos', 'durante', 'nuestros', 'recorridos', 'del', 'año', 'compartimos', 'grandes', 'momentos', 'para', 'mí', 'es', 'un', 'honor', 'caminar', 'a', 'lado', 'de', 'ustedes']",0.4939
441,participa en este giveaway para ganarte una de las 5 playeras de la,"['participa', 'en', 'este', 'giveaway', 'para', 'ganarte', 'una', 'de', 'las', '5', 'playeras', 'de', 'la']",0.0
442,trabajamos con ideales convicción y compromiso para el pueblo de méxico y chiapas,"['trabajamos', 'con', 'ideales', 'convicción', 'y', 'compromiso', 'para', 'el', 'pueblo', 'de', 'méxico', 'y', 'chiapas']",0.0
443,gloria gracias por los buenos deseos un abrazo,"['gloria', 'gracias', 'por', 'los', 'buenos', 'deseos', 'un', 'abrazo']",0.0
444,abrazo de vuelta cecilia muchas gracias por tus felicitaciones,"['abrazo', 'de', 'vuelta', 'cecilia', 'muchas', 'gracias', 'por', 'tus', 'felicitaciones']",0.0
445,muchas gracias abrazo a todas y todos mis compañeros,"['muchas', 'gracias', 'abrazo', 'a', 'todas', 'y', 'todos', 'mis', 'compañeros']",0.0
446,agradezco tus felicitaciones y buenos deseos raúl un abrazo,"['agradezco', 'tus', 'felicitaciones', 'y', 'buenos', 'deseos', 'raúl', 'un', 'abrazo']",0.0
447,te agradezco edgar saludos,"['te', 'agradezco', 'edgar', 'saludos']",0.0
448,gracias querida amiga te mando un abrazo,"['gracias', 'querida', 'amiga', 'te', 'mando', 'un', 'abrazo']",0.0
449,gracias kevin abrazo,"['gracias', 'kevin', 'abrazo']",0.0
450,19,['19'],0.0
451,muchas gracias querido amigo es un honor tenerte como compañero en esta legislatura gracias por tus palabras y tu cariño,"['muchas', 'gracias', 'querido', 'amigo', 'es', 'un', 'honor', 'tenerte', 'como', 'compañero', 'en', 'esta', 'legislatura', 'gracias', 'por', 'tus', 'palabras', 'y', 'tu', 'cariño']",0.4939
452,estimado raúl te agradezco los buenos deseos saludos,"['estimado', 'raúl', 'te', 'agradezco', 'los', 'buenos', 'deseos', 'saludos']",0.0
453,por la invitación a practicar box es fundamental que espacios como este se preserven y multipliquen para que todas y todos incorporen la práctica deportiva a sus vidas,"['por', 'la', 'invitación', 'a', 'practicar', 'box', 'es', 'fundamental', 'que', 'espacios', 'como', 'este', 'se', 'preserven', 'y', 'multipliquen', 'para', 'que', 'todas', 'y', 'todos', 'incorporen', 'la', 'práctica', 'deportiva', 'a', 'sus', 'vidas']",0.0
454,visiten sus redes sociales para conocer la convocatoria donde se regalarán unos guantes de entrenamiento a las boxeadoras,"['visiten', 'sus', 'redes', 'sociales', 'para', 'conocer', 'la', 'convocatoria', 'donde', 'se', 'regalarán', 'unos', 'guantes', 'de', 'entrenamiento', 'a', 'las', 'boxeadoras']",0.0
455,mi compromiso como legisladora es impulsar mejores condiciones para que chiapas sea más grande en beneficio de todas y todos,"['mi', 'compromiso', 'como', 'legisladora', 'es', 'impulsar', 'mejores', 'condiciones', 'para', 'que', 'chiapas', 'sea', 'más', 'grande', 'en', 'beneficio', 'de', 'todas', 'y', 'todos']",0.0
456,y,['y'],0.0
